track_id,track_name,artist_s__name,artist_count,release_date,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts_moda,total_playlists,streams_int,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,mode,quartiles_streams,streams_classification,bpm_classification,danceability_classification,valence_classification,energy_classification,acousticness_classification,instrumentalness_classification,liveness_classification,speechiness_classification,spotify_playlists_classification,spotify_charts_classification,apple_playlists_classification,apple_charts_classification,deezer_playlists_classification,deezer_charts_classification,shazam_charts_classification,total_playlists_classification
7477767,EVERGREEN (YOU DIDNT DESERVE ME A,OMAR APOLLO,1,08/04/2022,2499,0,70,0,49,0,0,2597,227918678,82,70,31,34,60,1,11,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3872585,POPE IS A ROCKSTAR,SALES,1,20/04/2016,1966,0,4,2,50,0,0,2066,156658366,90,73,31,45,85,24,11,3,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7423770,DOS ORUGUITAS,SEBASTIAN YATRA,1,19/11/2021,925,0,24,47,74,0,0,1073,167076418,94,42,47,36,76,0,9,5,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4923214,IT'LL BE OKAY,SHAWN MENDES,1,01/12/2021,1950,0,56,8,104,0,10,2158,287201015,78,40,7,29,62,0,9,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4758406,STATIC,STEVE LACY,1,15/07/2022,1613,0,21,15,13,0,0,1639,202452860,79,34,22,31,43,63,10,7,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8689972,BLIND,SZA,1,09/12/2022,1484,0,22,51,12,0,0,1508,163284000,114,46,60,28,91,0,21,4,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6372213,LABYRINTH,TAYLOR SWIFT,1,21/10/2022,1597,0,6,3,15,0,0,1627,187339835,110,48,15,31,80,22,12,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6590514,MASTERMIND,TAYLOR SWIFT,1,21/10/2022,1936,0,7,5,13,0,0,1962,218320587,126,66,12,35,55,0,9,14,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1386595,SWEET NOTHING,TAYLOR SWIFT,1,21/10/2022,1747,0,9,6,13,0,2,1773,186104310,177,34,39,16,97,0,12,5,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5911914,LOVE AGAIN,THE KID LAROI,1,27/01/2023,1283,0,57,4,48,0,0,1379,147538971,107,66,47,40,72,0,11,3,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5697442,DARARI,TREASURE,1,15/02/2022,328,0,10,21,7,0,9,342,182978249,85,72,55,64,49,0,7,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4809507,EN EL RADIO UN COCHINERO,VICTOR CIBRIAN,1,13/05/2022,514,0,5,36,1,0,0,516,164856284,154,70,97,62,47,0,10,4,Minor,2,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8457557,UN VERANO SIN TI,BAD BUNNY,1,06/05/2022,1004,1,8,12,9,0,0,1022,283332261,188,50,41,50,69,0,12,6,Minor,2,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5400474,SAN LUCAS,KEVIN KAARL,1,07/11/2019,407,1,5,0,5,0,0,417,244891912,92,58,27,36,86,0,9,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6116514,THAT'S HILARIOUS,CHARLIE PUTH,1,08/04/2022,686,2,11,6,12,0,15,710,146363130,108,71,55,44,74,0,11,6,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7700274,HATI-HATI DI JALAN,TULUS,1,03/03/2022,200,2,12,4,0,0,0,200,202677468,72,64,76,44,70,9,12,4,Major,2,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1488746,OI BALDE - AO VIVO,Z NETO & CRIST,1,14/02/2023,845,2,12,57,47,1,33,939,145458418,108,67,55,67,60,0,80,5,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2645476,TAK INGIN USAI,KEISYA LEVRONKA,1,13/05/2022,220,4,16,5,0,0,6,220,184807630,130,49,14,40,82,0,11,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4832204,IF WE EVER BROKE UP,MAE STEPHENS,1,10/02/2023,2040,4,81,27,66,9,444,2172,165584767,116,90,96,73,62,0,9,4,Major,2,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
1824533,SIAL,MAHALINI,1,23/01/2023,134,4,4,6,0,0,23,134,166570053,120,56,20,43,89,0,12,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5239763,LE,MARLIA MENDO,1,09/12/2022,993,4,30,84,88,1,28,1169,267789608,130,74,79,87,45,0,30,3,Major,2,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6402604,THOUGHT YOU SHOULD KNOW,MORGAN WALLEN,1,06/05/2022,968,4,16,53,1,0,61,970,203221468,140,53,51,70,49,0,14,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
3381390,TAK SEGAMPANG ITU,ANGGI MARITO,1,02/12/2022,213,6,7,6,0,0,48,213,179659294,130,51,18,44,76,0,11,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
1740150,KAHANI SUNO 2.0,KAIFI KHALIL,1,31/05/2022,162,6,1,10,1,0,1,164,156777415,140,58,26,38,91,0,10,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3923468,NOBODY GETS ME,SZA,1,09/12/2022,2536,6,59,100,58,13,2,2652,284908316,100,36,28,28,81,0,18,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo
4117642,ALL OF THE GIRLS YOU LOVED BEFORE,TAYLOR SWIFT,1,23/08/2019,1282,6,26,6,19,0,5,1320,185240616,96,72,40,47,71,0,13,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5141433,ANTES DE PERDERTE,DUKI,1,02/06/2022,584,8,12,1,8,0,1,600,157136970,110,81,61,93,49,0,12,11,Minor,2,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5615912,LA BEBE,YNG LVCAS,1,24/12/2021,489,17,4,11,5,1,2,499,191945597,170,78,75,46,62,0,12,35,Minor,2,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1743307,CUPIDO,TINI,1,14/02/2023,1240,24,51,29,63,4,54,1366,217672943,120,91,63,58,52,0,31,22,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
1397395,MIENTRAS ME CURO DEL CORA,KAROL G,1,24/02/2023,1020,35,15,26,30,6,0,1080,206399629,80,52,57,48,86,0,15,39,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
2770990,MOONLIGHT,KALI UCHIS,1,24/02/2023,2649,42,67,79,57,1,615,2763,256483385,137,64,88,72,51,0,17,5,Minor,2,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
5930788,PERU,"ED SHEERAN, FIREBOY DML",2,23/12/2021,2999,0,60,17,154,0,22,3307,261286503,108,96,71,42,57,0,8,9,Minor,2,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1130135,THE JOKER AND THE QUEEN (FEAT. TAYLOR SWIFT),"ED SHEERAN, TAYLOR SWIFT",2,11/02/2022,1430,0,46,1,34,0,0,1498,146789379,134,53,31,31,92,0,28,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8246992,TORMENTA (FEAT. BAD BUNNY),"GORILLAZ, BAD BUNNY",2,24/02/2023,1529,0,32,18,39,2,0,1607,149778242,95,64,30,77,46,0,38,6,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
5418507,212,"MAINSTREET, CHEFIN",2,15/01/2022,352,0,10,0,39,0,0,430,143139338,154,79,86,52,66,0,9,7,Minor,2,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4169887,VAI L EM CASA,"MARLIA MENDONA, GEORGE HENRIQUE &",2,22/10/2021,772,0,7,3,89,0,0,950,263894529,158,46,62,83,53,0,97,28,Minor,2,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1771212,DIE YOUNG (FEAT. 347AIDAN),"SLEEPY HALLOW, 347AIDAN",2,25/05/2022,896,0,19,0,15,0,0,926,160845341,77,81,68,58,83,0,11,34,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8272175,WITH YOU,"HA SUNG WOON, JIMIN",2,24/04/2022,343,2,4,35,11,1,1,365,240580042,150,53,14,43,64,0,13,3,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7122267,OPEN ARMS (FEAT. TRAVIS SCOTT),"SZA, TRAVIS SCOTT",2,08/12/2022,1420,4,13,87,17,0,46,1454,155653938,78,67,22,59,76,1,15,16,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo
6044216,QU AGO,"YURIDIA, ANGELA AGUILAR",2,20/10/2022,660,15,19,59,18,5,52,696,236857112,98,73,88,57,56,0,5,2,Major,2,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
3070266,AI PRETO,"L7NNON, DJ BIEL DO FURDUNCINHO, BIANCA",3,03/06/2022,894,4,28,0,54,0,0,1002,176103902,130,95,83,57,54,0,10,25,Major,2,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6046483,PIPOCO,"MELODY, ANA CASTELA, DJ CHRIS NO BEAT",3,20/05/2022,1112,4,22,2,65,1,3,1242,191873381,135,77,74,74,47,0,34,8,Major,2,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5478299,MERCHO,"MIGRANTES, LIL CAKE, NICO VALDI",3,16/12/2022,1267,20,41,22,56,4,84,1379,231332117,93,84,96,79,43,0,18,11,Minor,2,Baixo,Baixo,Alto,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
7870658,"CAY LA NOCHE (FEAT. CRUZ CAFUN, ABHIR HATHI, BEJO, EL IMA)","QUEVEDO, LA PANTERA, JUSEPH, CRUZ CAFUN, BJO, ABHIR HATHI",7,14/01/2022,1034,1,19,5,12,0,0,1058,245400167,174,67,74,75,44,0,7,30,Minor,2,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5350503,IT'S THE MOST WONDERFUL TIME OF THE YEAR,ANDY WILLIAMS,1,14/10/1963,8879,0,182,107,160,0,1,9199,663832097,202,24,76,60,77,0,12,4,Major,3,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto
1266830,TOXIC,BOYWITHUKE,1,10/09/2021,1795,0,34,23,118,0,0,2031,582981380,180,59,69,61,84,0,46,36,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4002890,A HOLLY JOLLY CHRISTMAS - SINGLE VERSION,BURL IVES,1,01/01/1952,7930,0,108,120,73,0,0,8076,395591396,140,67,81,36,64,0,15,3,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto
4277985,LET IT SNOW! LET IT SNOW! LET IT SNOW!,DEAN MARTIN,1,16/11/1959,6512,0,88,1,277,0,0,7066,446390129,134,45,72,24,91,0,18,4,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto
5897675,AIN'T SHIT,DOJA CAT,1,25/06/2021,3436,0,32,6,46,0,1,3528,499710590,124,86,62,49,51,0,35,21,Major,3,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1436447,DAYLIGHT,HARRY STYLES,1,20/05/2022,2775,0,21,11,40,0,0,2855,290833204,146,69,63,45,48,0,18,4,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4069645,FELIZ NAVIDAD,JOS FELIC,1,01/11/1970,3788,0,21,3,10,0,0,3808,520034544,148,50,96,82,47,0,34,4,Major,3,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5666047,MISTLETOE,JUSTIN BIEBER,1,01/01/2011,9577,0,195,111,310,0,0,10197,629173063,162,67,88,54,51,0,9,4,Minor,3,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
4551026,THIS IS WHAT FALLING IN LOVE FEELS LIKE,JVKE,1,03/09/2021,2005,0,16,5,43,0,7,2091,346127840,129,42,33,44,62,0,8,6,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1647722,STILL DON'T KNOW MY NAME,LABRINTH,1,04/10/2019,6332,0,47,116,266,0,0,6864,563902868,88,31,31,63,47,27,21,12,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto
4319986,HOLLY JOLLY CHRISTMAS,MICHAEL BUBL,1,14/10/2011,7655,0,5,0,291,0,0,8237,476244795,151,65,70,47,87,0,9,4,Major,3,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto
3087104,THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) - REMASTERED 1999,NAT KING COLE,1,01/11/1946,11500,0,140,72,251,0,0,12002,389771964,139,36,22,15,84,0,11,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
8217918,SOMETHING IN THE WAY - REMASTERED 2021,NIRVANA,1,24/09/1991,9514,0,45,27,1197,0,43,11908,368646862,106,44,8,20,74,42,11,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto
4562499,LIFT ME UP - FROM BLACK PANTHER: WAKANDA FOREVER - MUSIC FROM AND INSPIRED BY,RIHANNA,1,28/10/2022,3311,0,129,31,212,1,41,3735,297328960,177,25,17,30,90,0,13,3,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo
2835063,2055,SLEEPY HALLOW,1,14/04/2021,2226,0,29,0,44,0,0,2314,624515457,161,78,65,52,46,0,12,31,Minor,3,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3782910,I HATE U,SZA,1,03/12/2021,4094,0,66,96,43,0,0,4180,356709897,107,54,41,39,51,0,11,16,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
1239958,TV,BILLIE EILISH,1,21/07/2022,3009,2,68,89,65,0,25,3139,338564981,141,41,9,25,84,1,14,4,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
5154676,MATILDA,HARRY STYLES,1,20/05/2022,3218,3,29,10,79,0,0,3376,366214458,114,51,39,29,90,0,10,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4105518,C,RAUW ALEJANDRO,1,25/06/2021,2636,3,36,82,39,0,5,2714,465959382,102,77,26,63,58,0,11,5,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2059327,SPARKS,COLDPLAY,1,10/07/2000,10826,4,24,0,805,0,0,12436,624101957,103,37,17,27,75,5,10,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto
3694791,MIDNIGHT RAIN,TAYLOR SWIFT,1,21/10/2022,2612,4,19,29,21,0,0,2654,433356509,140,64,18,37,72,0,12,7,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7653113,CEILINGS,LIZZY MCALPINE,1,08/04/2022,3242,9,67,55,48,0,6,3338,293186992,148,51,27,33,48,0,22,3,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3521113,CHRISTMAS TREE,V,1,24/12/2021,509,9,8,106,6,0,8,521,317622165,139,44,18,38,70,0,12,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
8251078,THOSE EYES,NEW WEST,1,10/05/2019,1507,14,24,71,44,1,195,1595,411747614,120,60,24,35,73,0,31,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
2153574,YA NO SOMOS NI SEREMOS,CHRISTIAN NODAL,1,18/02/2022,866,16,27,84,32,7,11,930,319757142,140,59,73,45,44,0,34,3,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
3252628,LAST NIGHT,MORGAN WALLEN,1,31/01/2023,2420,19,52,107,15,1,325,2450,429829812,204,52,52,68,46,0,15,4,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo
5073649,LET GO,CENTRAL CEE,1,15/12/2022,2301,20,49,23,110,0,8,2521,298063749,146,74,51,45,86,0,21,38,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6556428,AUGUST,TAYLOR SWIFT,1,24/07/2020,7324,22,25,81,61,1,44,7446,607123776,90,51,42,61,53,0,9,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto
5898111,HERE WITH ME,D4VD,1,17/07/2022,3246,23,94,85,68,1,84,3382,635412045,132,58,27,48,50,0,12,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo
6158916,METAMORPHOSIS,INTERWORLD,1,25/11/2021,1561,24,18,78,24,0,30,1609,357580552,175,59,15,64,43,90,12,10,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3875589,VISTA AL MAR,QUEVEDO,1,08/09/2022,1769,34,16,19,21,3,4,1811,362361576,105,76,49,56,80,12,10,13,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
4890110,PEOPLE,LIBIANCA,1,02/12/2022,3506,56,105,64,169,8,529,3844,373199958,198,59,71,42,55,0,10,7,Minor,3,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Alto,Alto,Baixo
5374189,DAYLIGHT,DAVID KUSHNER,1,14/04/2023,3528,98,80,156,182,24,1281,3892,387570742,130,51,32,43,83,0,9,3,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Alto,Baixo
5848183,ANDREA,"BUSCABULLA, BAD BUNNY",2,06/05/2022,1195,0,8,30,13,1,1,1221,344055883,103,80,45,62,76,0,10,38,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8753775,LET IT SNOW! LET IT SNOW! LET IT SNOW!,"FRANK SINATRA, B. SWANSON QUARTET",2,01/01/1950,10585,0,126,108,406,0,0,11397,473248298,143,60,86,32,88,0,34,6,Major,3,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
5282587,SNOW ON THE BEACH (FEAT. LANA DEL REY),"TAYLOR SWIFT, LANA DEL REY",2,21/10/2022,2415,0,33,57,30,0,11,2475,323437194,110,66,19,32,69,0,12,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3569943,MAL FEITO - AO VIVO,"MARLIA MENDONA, HUGO & G",2,14/01/2022,971,2,35,104,93,1,0,1157,291709698,124,73,68,83,55,0,90,7,Minor,3,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
3329363,LA FAMA (WITH THE WEEKND),"THE WEEKND, ROSAL",2,11/11/2021,4640,3,81,93,507,6,4,5654,374706940,136,77,82,30,95,0,13,5,Minor,3,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Baixo
3647986,OTRO ATARDECER,"BAD BUNNY, THE MAR",2,06/05/2022,1681,7,10,30,13,0,33,1707,319546754,108,78,55,60,59,0,7,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8174616,JGL,"LUIS R CONRIQUEZ, LA ADICTIVA",2,18/02/2022,782,9,15,33,6,1,0,794,323455692,113,70,97,59,55,0,27,12,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
